 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.691   -3.124   -3.061   -3.061   -2.984   -2.719   -2.297    2.606    2.686    2.686
    2.762    2.768    2.768    5.506    5.658    5.659    6.107    6.150    6.301    6.301
            0.000001  0.000001  0.049295
   -6.682   -3.323   -3.059   -3.059   -2.982   -2.507   -2.294    2.584    2.661    2.661
    2.731    2.777    2.778    5.266    5.610    5.611    6.167    6.263    6.354    6.355
            0.000003  0.000003  0.098591
   -6.652   -3.631   -3.053   -3.053   -2.975   -2.287   -2.159    2.523    2.589    2.589
    2.645    2.807    2.807    4.844    5.479    5.479    6.275    6.339    6.510    6.510
            0.000004  0.000004  0.147886
   -6.604   -3.941   -3.044   -3.044   -2.964   -2.275   -1.785    2.432    2.485    2.485
    2.522    2.855    2.856    4.390    5.292    5.292    6.264    6.607    6.755    6.755
            0.000005  0.000005  0.197182
   -6.536   -4.239   -3.033   -3.033   -2.951   -2.260   -1.395    2.324    2.365    2.365
    2.381    2.923    2.923    3.929    5.074    5.074    6.267    6.950    7.043    7.073
            0.000007  0.000007  0.246477
   -6.448   -4.524   -3.020   -3.020   -2.935   -2.243   -0.995    2.211    2.240    2.241
    2.241    3.009    3.010    3.468    4.844    4.844    6.290    7.216    7.354    7.451
            0.000008  0.000008  0.295773
   -6.343   -4.792   -3.007   -3.007   -2.920   -2.226   -0.586    2.105    2.110    2.127
    2.127    3.010    3.114    3.114    4.613    4.613    6.331    7.324    7.674    7.806
            0.000009  0.000009  0.345068
   -6.219   -5.043   -2.995   -2.995   -2.906   -2.210   -0.172    2.000    2.013    2.030
    2.030    2.558    3.235    3.235    4.388    4.389    6.390    7.258    7.813    8.297
            0.000010  0.000010  0.394363
   -6.078   -5.275   -2.985   -2.985   -2.894   -2.197    0.242    1.918    1.943    1.957
    1.957    2.116    3.369    3.369    4.178    4.178    6.461    7.130    8.036    8.728
            0.000012  0.000012  0.443659
   -5.929   -5.479   -2.979   -2.979   -2.887   -2.189    0.637    1.705    1.867    1.899
    1.912    1.912    3.505    3.505    3.995    3.995    6.530    7.018    8.269    8.672
            0.000013  0.000013  0.492954
   -5.830   -5.596   -2.977   -2.977   -2.884   -2.186    0.874    1.463    1.850    1.885
    1.896    1.896    3.583    3.583    3.901    3.902    6.563    6.970    8.433    8.564
