 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.444   -2.933   -2.930   -2.587   -2.512   -2.245   -2.243    2.695    2.730    2.730
    2.738    2.877    2.877    5.569    5.596    5.626    6.113    6.113    6.233    6.469
            0.000001  0.000001  0.050399
   -6.434   -2.930   -2.928   -2.906   -2.242   -2.240   -2.181    2.704    2.706    2.706
    2.748    2.842    2.843    5.428    5.549    5.579    6.176    6.177    6.202    6.518
            0.000003  0.000003  0.100797
   -6.403   -3.246   -2.923   -2.920   -2.234   -2.232   -1.803    2.638    2.638    2.733
    2.748    2.749    2.778    5.101    5.422    5.453    6.161    6.357    6.358    6.628
            0.000004  0.000004  0.151196
   -6.353   -3.571   -2.911   -2.909   -2.221   -2.220   -1.415    2.538    2.538    2.614
    2.615    2.779    2.827    4.699    5.238    5.271    6.138    6.637    6.638    6.771
            0.000005  0.000005  0.201595
   -6.284   -3.882   -2.896   -2.894   -2.205   -2.203   -1.018    2.420    2.420    2.462
    2.463    2.844    2.896    4.270    5.023    5.060    6.136    6.936    6.994    6.994
            0.000006  0.000006  0.251993
   -6.195   -4.176   -2.880   -2.877   -2.186   -2.185   -0.614    2.297    2.298    2.310
    2.311    2.926    2.984    3.832    4.794    4.837    6.155    7.098    7.410    7.411
            0.000008  0.000008  0.302392
   -6.087   -4.452   -2.863   -2.860   -2.168   -2.166   -0.205    2.172    2.172    2.182
    2.183    3.024    3.091    3.392    4.562    4.615    6.194    7.191    7.746    7.874
            0.000009  0.000009  0.352791
   -5.962   -4.708   -2.847   -2.845   -2.150   -2.148    0.206    2.055    2.056    2.084
    2.085    2.956    3.133    3.216    4.335    4.403    6.248    7.153    7.880    8.376
            0.000010  0.000010  0.403190
   -5.823   -4.941   -2.835   -2.832   -2.136   -2.134    0.611    1.968    1.968    2.009
    2.010    2.534    3.247    3.359    4.117    4.214    6.312    7.052    8.109    8.909
            0.000011  0.000011  0.453588
   -5.685   -5.136   -2.826   -2.824   -2.127   -2.125    0.982    1.913    1.914    1.962
    1.963    2.152    3.348    3.514    3.915    4.067    6.371    6.960    8.366    8.882
            0.000013  0.000013  0.503987
   -5.608   -5.232   -2.824   -2.821   -2.124   -2.122    1.181    1.895    1.896    1.946
    1.947    1.950    3.392    3.634    3.780    4.007    6.396    6.922    8.551    8.737
