 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.607   -3.052   -2.828   -2.827   -2.751   -2.654   -2.057    2.726    2.799    2.799
    2.876    3.115    3.116    5.605    6.013    6.013    6.247    6.448    6.449    6.620
            0.000001  0.000001  0.047724
   -6.598   -3.254   -2.826   -2.826   -2.748   -2.438   -2.055    2.705    2.775    2.775
    2.847    3.125    3.125    5.417    5.963    5.963    6.305    6.500    6.500    6.683
            0.000003  0.000003  0.095449
   -6.569   -3.564   -2.820   -2.820   -2.742   -2.087   -2.048    2.648    2.708    2.708
    2.766    3.154    3.154    5.028    5.827    5.827    6.471    6.649    6.650    6.691
            0.000004  0.000004  0.143173
   -6.521   -3.874   -2.812   -2.812   -2.732   -2.036   -1.708    2.562    2.611    2.611
    2.649    3.202    3.202    4.583    5.635    5.635    6.686    6.730    6.886    6.886
            0.000005  0.000005  0.190897
   -6.453   -4.172   -2.801   -2.801   -2.719   -2.022   -1.313    2.460    2.497    2.497
    2.515    3.269    3.269    4.119    5.414    5.414    6.695    7.065    7.194    7.195
            0.000007  0.000007  0.238622
   -6.367   -4.456   -2.789   -2.789   -2.704   -2.006   -0.907    2.353    2.380    2.381
    2.381    3.354    3.354    3.651    5.182    5.182    6.720    7.458    7.561    7.562
            0.000008  0.000008  0.286346
   -6.263   -4.724   -2.777   -2.777   -2.689   -1.989   -0.490    2.252    2.256    2.272
    2.272    3.183    3.457    3.458    4.949    4.949    6.764    7.701    7.901    7.977
            0.000009  0.000009  0.334070
   -6.140   -4.973   -2.766   -2.765   -2.676   -1.974   -0.067    2.151    2.166    2.181
    2.181    2.720    3.577    3.577    4.725    4.725    6.823    7.671    8.166    8.383
            0.000011  0.000011  0.381795
   -6.002   -5.203   -2.757   -2.756   -2.665   -1.962    0.357    2.072    2.099    2.111
    2.111    2.266    3.710    3.710    4.515    4.515    6.892    7.559    8.371    8.900
            0.000012  0.000012  0.429519
   -5.854   -5.405   -2.751   -2.751   -2.658   -1.954    0.766    1.839    2.023    2.057
    2.068    2.068    3.844    3.844    4.333    4.333    6.957    7.457    8.599    9.019
            0.000013  0.000013  0.477243
   -5.758   -5.520   -2.749   -2.749   -2.655   -1.951    1.017    1.583    2.006    2.043
    2.053    2.053    3.921    3.921    4.240    4.241    6.988    7.414    8.768    8.895
