 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.731   -3.172   -3.170   -3.163   -3.095   -2.756   -2.410    2.548    2.606    2.606
    2.631    2.631    2.706    5.447    5.490    5.491    5.909    6.036    6.218    6.226
            0.000001  0.000001  0.050050
   -6.722   -3.361   -3.170   -3.168   -3.092   -2.546   -2.407    2.526    2.604    2.605
    2.616    2.616    2.674    5.169    5.442    5.443    6.062    6.097    6.279    6.282
            0.000003  0.000003  0.100100
   -6.692   -3.667   -3.164   -3.162   -3.086   -2.400   -2.201    2.462    2.531    2.531
    2.586    2.645    2.646    4.733    5.313    5.314    6.078    6.272    6.438    6.440
            0.000004  0.000004  0.150151
   -6.643   -3.976   -3.155   -3.153   -3.075   -2.388   -1.830    2.368    2.424    2.424
    2.460    2.694    2.694    4.277    5.129    5.130    6.064    6.543    6.686    6.689
            0.000005  0.000005  0.200201
   -6.575   -4.275   -3.143   -3.141   -3.061   -2.373   -1.443    2.257    2.300    2.300
    2.316    2.762    2.763    3.819    4.914    4.914    6.065    6.869    6.891    7.009
            0.000006  0.000006  0.250251
   -6.487   -4.559   -3.130   -3.128   -3.045   -2.355   -1.047    2.142    2.172    2.174
    2.174    2.849    2.849    3.362    4.685    4.686    6.085    7.046    7.298    7.391
            0.000008  0.000008  0.300301
   -6.381   -4.828   -3.117   -3.115   -3.029   -2.338   -0.643    2.033    2.039    2.057
    2.057    2.909    2.954    2.954    4.455    4.455    6.126    7.143    7.492    7.754
            0.000009  0.000009  0.350351
   -6.257   -5.079   -3.104   -3.103   -3.015   -2.321   -0.234    1.928    1.940    1.958
    1.958    2.463    3.075    3.076    4.230    4.231    6.184    7.059    7.649    8.249
            0.000010  0.000010  0.400402
   -6.116   -5.311   -3.095   -3.093   -3.003   -2.308    0.174    1.844    1.868    1.883
    1.883    2.029    3.210    3.211    4.020    4.020    6.256    6.925    7.879    8.547
            0.000012  0.000012  0.450452
   -5.966   -5.515   -3.088   -3.087   -2.996   -2.300    0.562    1.625    1.792    1.823
    1.837    1.837    3.346    3.347    3.837    3.838    6.327    6.809    8.114    8.503
            0.000013  0.000013  0.500502
   -5.866   -5.633   -3.086   -3.085   -2.993   -2.297    0.792    1.391    1.775    1.808
    1.821    1.821    3.425    3.427    3.742    3.744    6.361    6.760    8.274    8.404
