 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.247   -3.076   -2.429   -2.397   -2.330   -2.329   -1.995    2.380    2.380    2.772
    2.843    2.843    2.920    5.248    5.248    5.578    5.856    6.021    6.030    6.494
            0.000001  0.000001  0.053344
   -6.237   -3.073   -2.632   -2.394   -2.326   -2.325   -1.781    2.390    2.390    2.743
    2.808    2.809    2.879    5.205    5.205    5.467    5.803    6.089    6.091    6.555
            0.000002  0.000002  0.106688
   -6.205   -3.065   -2.953   -2.384   -2.315   -2.314   -1.429    2.420    2.420    2.663
    2.714    2.714    2.768    5.085    5.085    5.178    5.735    6.224    6.291    6.734
            0.000004  0.000004  0.160031
   -6.151   -3.278   -3.051   -2.369   -2.298   -2.297   -1.051    2.470    2.470    2.545
    2.578    2.578    2.613    4.802    4.910    4.910    5.696    6.402    6.595    7.012
            0.000005  0.000005  0.213375
   -6.077   -3.593   -3.034   -2.350   -2.275   -2.275   -0.661    2.407    2.421    2.421
    2.439    2.540    2.540    4.393    4.702    4.702    5.686    6.604    6.977    7.367
            0.000006  0.000006  0.266719
   -5.982   -3.895   -3.014   -2.329   -2.250   -2.249   -0.264    2.261    2.261    2.266
    2.267    2.629    2.629    3.972    4.478    4.478    5.704    6.796    7.284    7.419
            0.000007  0.000007  0.320063
   -5.867   -4.182   -2.994   -2.307   -2.224   -2.223    0.138    2.111    2.113    2.113
    2.135    2.736    2.736    3.548    4.250    4.250    5.747    6.843    7.329    7.907
            0.000009  0.000009  0.373407
   -5.733   -4.450   -2.976   -2.286   -2.200   -2.199    0.542    1.981    1.987    1.987
    2.022    2.860    2.860    3.125    4.026    4.026    5.813    6.722    7.570    8.430
            0.000010  0.000010  0.426750
   -5.582   -4.697   -2.961   -2.270   -2.180   -2.179    0.943    1.883    1.892    1.892
    1.937    2.711    2.998    2.998    3.814    3.815    5.898    6.568    7.873    8.949
            0.000011  0.000011  0.480094
   -5.424   -4.912   -2.951   -2.259   -2.167   -2.166    1.326    1.823    1.832    1.832
    1.884    2.320    3.138    3.138    3.629    3.630    5.986    6.432    8.190    8.779
            0.000012  0.000012  0.533438
   -5.326   -5.029   -2.948   -2.255   -2.163   -2.162    1.559    1.802    1.812    1.812
    1.866    2.084    3.219    3.220    3.532    3.533    6.033    6.368    8.444    8.570
