 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.210   -2.972   -2.403   -2.287   -2.221   -2.220   -1.974    2.540    2.541    2.812
    2.882    2.882    2.955    5.401    5.403    5.640    6.035    6.073    6.200    6.544
            0.000001  0.000001  0.052382
   -6.200   -2.969   -2.608   -2.284   -2.218   -2.216   -1.758    2.550    2.551    2.784
    2.849    2.849    2.916    5.357    5.359    5.533    5.988    6.141    6.262    6.605
            0.000002  0.000002  0.104763
   -6.168   -2.961   -2.930   -2.275   -2.207   -2.206   -1.402    2.580    2.581    2.707
    2.758    2.758    2.809    5.235    5.237    5.254    5.928    6.336    6.393    6.779
            0.000004  0.000004  0.157145
   -6.115   -3.256   -2.948   -2.261   -2.190   -2.189   -1.020    2.593    2.626    2.627
    2.630    2.630    2.659    4.887    5.058    5.060    5.894    6.562    6.634    7.051
            0.000005  0.000005  0.209526
   -6.042   -3.571   -2.931   -2.243   -2.169   -2.168   -0.626    2.461    2.474    2.474
    2.491    2.699    2.699    4.483    4.849    4.851    5.888    6.755    7.010    7.401
            0.000006  0.000006  0.261908
   -5.948   -3.873   -2.913   -2.222   -2.144   -2.143   -0.223    2.319    2.319    2.324
    2.325    2.787    2.787    4.062    4.625    4.626    5.908    6.944    7.445    7.464
            0.000007  0.000007  0.314289
   -5.834   -4.158   -2.893   -2.201   -2.119   -2.118    0.184    2.173    2.175    2.175
    2.197    2.893    2.893    3.636    4.397    4.398    5.953    7.013    7.482    7.926
            0.000009  0.000009  0.366671
   -5.701   -4.425   -2.876   -2.181   -2.096   -2.094    0.594    2.046    2.053    2.053
    2.088    3.016    3.016    3.210    4.174    4.175    6.019    6.910    7.700    8.444
            0.000010  0.000010  0.419052
   -5.551   -4.670   -2.861   -2.165   -2.077   -2.075    1.003    1.951    1.960    1.961
    2.006    2.790    3.152    3.153    3.964    3.964    6.103    6.764    7.993    8.992
            0.000011  0.000011  0.471434
   -5.396   -4.884   -2.852   -2.155   -2.064   -2.063    1.394    1.892    1.902    1.903
    1.954    2.392    3.290    3.292    3.780    3.780    6.189    6.633    8.306    8.911
            0.000012  0.000012  0.523815
   -5.300   -4.999   -2.849   -2.151   -2.060   -2.058    1.635    1.872    1.883    1.883
    1.936    2.149    3.371    3.373    3.684    3.684    6.235    6.571    8.564    8.688
