 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.556   -3.007   -2.690   -2.689   -2.613   -2.610   -1.918    2.801    2.872    2.873
    2.951    3.318    3.320    5.665    6.219    6.227    6.330    6.538    6.540    6.886
            0.000001  0.000001  0.046906
   -6.547   -3.210   -2.688   -2.687   -2.608   -2.395   -1.915    2.782    2.849    2.850
    2.923    3.327    3.329    5.496    6.168    6.175    6.387    6.588    6.591    6.927
            0.000003  0.000003  0.093811
   -6.518   -3.521   -2.683   -2.681   -2.601   -2.042   -1.908    2.726    2.784    2.785
    2.844    3.356    3.358    5.125    6.029    6.036    6.551    6.736    6.738    6.931
            0.000004  0.000004  0.140717
   -6.470   -3.831   -2.675   -2.673   -2.591   -1.897   -1.661    2.643    2.690    2.691
    2.730    3.404    3.406    4.686    5.835    5.841    6.806    6.929    6.968    6.971
            0.000005  0.000005  0.187622
   -6.403   -4.130   -2.664   -2.663   -2.579   -1.883   -1.264    2.544    2.579    2.580
    2.599    3.470    3.472    4.223    5.613    5.618    6.940    7.136    7.271    7.274
            0.000007  0.000007  0.234528
   -6.317   -4.413   -2.653   -2.651   -2.564   -1.867   -0.854    2.441    2.466    2.467
    2.467    3.555    3.557    3.751    5.379    5.384    6.967    7.525    7.634    7.636
            0.000008  0.000008  0.281433
   -6.213   -4.680   -2.641   -2.639   -2.550   -1.851   -0.434    2.342    2.345    2.361
    2.362    3.279    3.657    3.659    5.146    5.150    7.011    7.920    7.963    8.044
            0.000009  0.000009  0.328339
   -6.091   -4.929   -2.630   -2.628   -2.536   -1.836   -0.007    2.242    2.258    2.271
    2.272    2.809    3.776    3.778    4.922    4.926    7.070    7.908    8.382    8.441
            0.000011  0.000011  0.375244
   -5.953   -5.158   -2.621   -2.619   -2.525   -1.824    0.423    2.164    2.193    2.204
    2.204    2.349    3.908    3.910    4.713    4.716    7.138    7.807    8.577    8.953
            0.000012  0.000012  0.422150
   -5.807   -5.360   -2.615   -2.614   -2.518   -1.816    0.838    1.915    2.116    2.152
    2.161    2.162    4.041    4.042    4.532    4.536    7.201    7.711    8.800    9.230
            0.000013  0.000013  0.469056
   -5.710   -5.474   -2.613   -2.612   -2.516   -1.814    1.096    1.651    2.100    2.139
    2.147    2.147    4.117    4.118    4.441    4.445    7.230    7.670    8.970    9.099
