 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.135   -2.766   -2.349   -2.073   -2.008   -2.007   -1.929    2.854    2.855    2.901
    2.971    2.971    3.037    5.704    5.707    5.748    6.181    6.383    6.543    6.654
            0.000001  0.000001  0.050700
   -6.125   -2.763   -2.557   -2.070   -2.004   -2.003   -1.707    2.864    2.865    2.875
    2.940    2.941    3.000    5.649    5.659    5.661    6.246    6.346    6.602    6.712
            0.000003  0.000003  0.101399
   -6.094   -2.881   -2.756   -2.062   -1.994   -1.993   -1.346    2.803    2.855    2.855
    2.893    2.894    2.901    5.391    5.533    5.536    6.298    6.433    6.723    6.880
            0.000004  0.000004  0.152099
   -6.042   -3.207   -2.743   -2.048   -1.978   -1.977   -0.959    2.697    2.731    2.731
    2.759    2.942    2.943    5.040    5.353    5.355    6.272    6.721    6.878    7.142
            0.000005  0.000005  0.202798
   -5.969   -3.522   -2.728   -2.031   -1.958   -1.957   -0.558    2.573    2.587    2.587
    2.600    3.010    3.010    4.643    5.142    5.143    6.272    7.056    7.085    7.481
            0.000006  0.000006  0.253498
   -5.877   -3.822   -2.710   -2.012   -1.935   -1.934   -0.148    2.440    2.440    2.442
    2.445    3.096    3.097    4.224    4.916    4.918    6.296    7.237    7.508    7.816
            0.000008  0.000008  0.304197
   -5.765   -4.105   -2.692   -1.992   -1.911   -1.910    0.269    2.298    2.303    2.303
    2.325    3.200    3.201    3.795    4.689    4.690    6.343    7.335    7.797    7.978
            0.000009  0.000009  0.354897
   -5.634   -4.370   -2.675   -1.973   -1.888   -1.887    0.690    2.177    2.186    2.186
    2.222    3.321    3.322    3.362    4.467    4.468    6.409    7.267    7.972    8.486
            0.000010  0.000010  0.405596
   -5.487   -4.613   -2.662   -1.958   -1.870   -1.869    1.110    2.086    2.098    2.098
    2.144    2.932    3.455    3.456    4.258    4.259    6.491    7.136    8.243    9.023
            0.000011  0.000011  0.456296
   -5.334   -4.823   -2.653   -1.949   -1.859   -1.858    1.515    2.030    2.042    2.042
    2.095    2.522    3.590    3.592    4.077    4.077    6.574    7.015    8.547    9.171
            0.000013  0.000013  0.506995
   -5.241   -4.935   -2.650   -1.945   -1.854   -1.853    1.771    2.011    2.024    2.024
    2.078    2.264    3.669    3.670    3.983    3.983    6.617    6.958    8.811    8.925
