 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.772   -3.285   -3.285   -3.210   -3.203   -2.792   -2.527    2.437    2.437    2.492
    2.578    2.578    2.653    5.314    5.314    5.385    5.651    5.966    6.028    6.151
            0.000001  0.000001  0.050911
   -6.762   -3.398   -3.283   -3.283   -3.207   -2.585   -2.525    2.447    2.447    2.469
    2.551    2.551    2.620    5.054    5.268    5.269    5.854    6.028    6.124    6.207
            0.000003  0.000003  0.101822
   -6.733   -3.703   -3.277   -3.277   -3.200   -2.517   -2.243    2.403    2.474    2.474
    2.476    2.477    2.529    4.607    5.142    5.142    5.871    6.206    6.352    6.368
            0.000004  0.000004  0.152733
   -6.684   -4.011   -3.268   -3.268   -3.189   -2.505   -1.875    2.306    2.364    2.364
    2.399    2.526    2.526    4.153    4.961    4.961    5.853    6.481    6.510    6.621
            0.000005  0.000005  0.203644
   -6.615   -4.309   -3.256   -3.255   -3.175   -2.489   -1.493    2.192    2.236    2.236
    2.252    2.594    2.594    3.698    4.748    4.748    5.850    6.690    6.833    6.949
            0.000006  0.000006  0.254555
   -6.527   -4.593   -3.242   -3.242   -3.159   -2.471   -1.101    2.073    2.104    2.106
    2.106    2.681    2.682    3.247    4.520    4.521    5.868    6.871    7.246    7.328
            0.000008  0.000008  0.305466
   -6.420   -4.862   -3.228   -3.228   -3.143   -2.453   -0.702    1.961    1.968    1.986
    1.986    2.787    2.787    2.801    4.290    4.291    5.907    6.952    7.306    7.706
            0.000009  0.000009  0.356377
   -6.295   -5.114   -3.216   -3.216   -3.128   -2.436   -0.299    1.854    1.865    1.884
    1.884    2.362    2.909    2.910    4.067    4.067    5.966    6.849    7.483    8.205
            0.000010  0.000010  0.407288
   -6.153   -5.346   -3.206   -3.205   -3.116   -2.423    0.103    1.769    1.792    1.808
    1.808    1.935    3.045    3.045    3.856    3.856    6.038    6.708    7.721    8.362
            0.000012  0.000012  0.458199
   -6.003   -5.551   -3.199   -3.199   -3.108   -2.414    0.482    1.540    1.716    1.746
    1.760    1.760    3.182    3.183    3.672    3.673    6.111    6.588    7.956    8.332
            0.000013  0.000013  0.509110
   -5.902   -5.670   -3.197   -3.197   -3.105   -2.411    0.704    1.313    1.698    1.730
    1.744    1.744    3.262    3.262    3.577    3.578    6.147    6.536    8.114    8.242
