 &plot nbnd=  20, nks=    11 /
            0.000000  0.000000  0.000000
   -6.045   -2.521   -2.284   -1.873   -1.820   -1.756   -1.754    3.017    3.088    3.088
    3.145    3.225    3.225    5.862    6.063    6.063    6.312    6.787    6.789    6.790
            0.000001  0.000001  0.048948
   -6.034   -2.519   -2.496   -1.818   -1.752   -1.751   -1.648    2.993    3.059    3.059
    3.111    3.234    3.234    5.772    6.016    6.016    6.375    6.759    6.844    6.846
            0.000003  0.000003  0.097896
   -6.004   -2.821   -2.511   -1.810   -1.743   -1.742   -1.284    2.927    2.979    2.979
    3.018    3.263    3.263    5.531    5.887    5.887    6.554    6.723    7.006    7.007
            0.000004  0.000004  0.146844
   -5.953   -3.146   -2.500   -1.797   -1.728   -1.726   -0.892    2.828    2.862    2.862
    2.886    3.310    3.311    5.195    5.703    5.703    6.705    6.830    7.252    7.258
            0.000005  0.000005  0.195793
   -5.882   -3.459   -2.485   -1.781   -1.708   -1.707   -0.485    2.712    2.726    2.726
    2.736    3.377    3.377    4.805    5.489    5.490    6.710    7.182    7.415    7.586
            0.000006  0.000006  0.244741
   -5.790   -3.758   -2.469   -1.763   -1.686   -1.685   -0.068    2.586    2.587    2.587
    2.592    3.461    3.462    4.386    5.263    5.264    6.738    7.584    7.593    7.973
            0.000008  0.000008  0.293689
   -5.680   -4.039   -2.452   -1.744   -1.663   -1.662    0.357    2.449    2.457    2.457
    2.479    3.564    3.564    3.953    5.036    5.036    6.786    7.699    8.051    8.183
            0.000009  0.000009  0.342637
   -5.551   -4.301   -2.436   -1.727   -1.642   -1.641    0.787    2.334    2.346    2.346
    2.382    3.513    3.682    3.682    4.815    4.816    6.853    7.669    8.310    8.546
            0.000010  0.000010  0.391585
   -5.407   -4.541   -2.424   -1.713   -1.625   -1.624    1.218    2.248    2.262    2.262
    2.308    3.074    3.814    3.814    4.609    4.610    6.933    7.559    8.554    9.071
            0.000011  0.000011  0.440533
   -5.258   -4.748   -2.416   -1.704   -1.614   -1.613    1.637    2.194    2.209    2.209
    2.262    2.650    3.946    3.947    4.430    4.431    7.012    7.449    8.845    9.476
            0.000013  0.000013  0.489481
   -5.168   -4.857   -2.413   -1.700   -1.610   -1.609    1.909    2.176    2.191    2.191
    2.246    2.376    4.022    4.023    4.338    4.340    7.052    7.397    9.114    9.209
